,Spotify_ID,id,uri,external_ids,name,name_album,artists,label,album_type,total_tracks,duration_ms,explicit,track_number,mode,time_signature,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
266,7xZlxQGgb0rBOPLJkviPCq,7xZlxQGgb0rBOPLJkviPCq,spotify:track:7xZlxQGgb0rBOPLJkviPCq,QM24S1650459,Turn Me Down,Turn Me Down,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5fpA7YzdL7jf0eCzus9imp'}, 'href': 'https://api.spotify.com/v1/artists/5fpA7YzdL7jf0eCzus9imp', 'id': '5fpA7YzdL7jf0eCzus9imp', 'name': 'Pellican Child', 'type': 'artist', 'uri': 'spotify:artist:5fpA7YzdL7jf0eCzus9imp'}]",['Pellican Child'],single,1,203016,False,1,1,4,0.553,0.797,7,-6.072,0.532,0.395,0.0,0.255,0.809,167.523
267,2UwKFhUl5fFw3WrT5H0wNP,2UwKFhUl5fFw3WrT5H0wNP,spotify:track:2UwKFhUl5fFw3WrT5H0wNP,SE5IB1600543,I Need My Girl,I Need My Girl,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2Zl0BC5X9r7hSxWAF52XfJ'}, 'href': 'https://api.spotify.com/v1/artists/2Zl0BC5X9r7hSxWAF52XfJ', 'id': '2Zl0BC5X9r7hSxWAF52XfJ', 'name': 'Gnarly Gibbs', 'type': 'artist', 'uri': 'spotify:artist:2Zl0BC5X9r7hSxWAF52XfJ'}]",['Gnarly Gibbs Production'],single,1,222838,False,1,1,4,0.668,0.465,11,-12.916,0.0568,0.0404,0.0544,0.396,0.323,118.008
268,6j0wBBAP3hMe4t1Ymj7GIe,6j0wBBAP3hMe4t1Ymj7GIe,spotify:track:6j0wBBAP3hMe4t1Ymj7GIe,USUG11600654,Audition (The Fools Who Dream),La La Land (Original Motion Picture Soundtrack),"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/68Uwx1d3EbjDJhYsLjqvIq'}, 'href': 'https://api.spotify.com/v1/artists/68Uwx1d3EbjDJhYsLjqvIq', 'id': '68Uwx1d3EbjDJhYsLjqvIq', 'name': 'Emma Stone', 'type': 'artist', 'uri': 'spotify:artist:68Uwx1d3EbjDJhYsLjqvIq'}]",['UMGRI Interscope'],compilation,15,228266,False,12,1,4,0.344,0.157,5,-11.773,0.0457,0.756,0.0,0.351,0.313,57.86
269,6KsgCYcZKPcBRDNGhiZWRR,6KsgCYcZKPcBRDNGhiZWRR,spotify:track:6KsgCYcZKPcBRDNGhiZWRR,GBBBN0009513,Careless Whisper,Make It Big,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/19ra5tSw0tWufvUp8GotLo'}, 'href': 'https://api.spotify.com/v1/artists/19ra5tSw0tWufvUp8GotLo', 'id': '19ra5tSw0tWufvUp8GotLo', 'name': 'George Michael', 'type': 'artist', 'uri': 'spotify:artist:19ra5tSw0tWufvUp8GotLo'}]",['Columbia'],album,8,392266,False,8,0,4,0.567,0.319,2,-18.388,0.036,0.343,2.63e-06,0.316,0.526,76.58
270,57L7zXQGph0TADLSkBM7xd,57L7zXQGph0TADLSkBM7xd,spotify:track:57L7zXQGph0TADLSkBM7xd,TCACT1680221,Fades Away,Fades Away,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5pOYIshq4ZLnVBEuw8sF6f'}, 'href': 'https://api.spotify.com/v1/artists/5pOYIshq4ZLnVBEuw8sF6f', 'id': '5pOYIshq4ZLnVBEuw8sF6f', 'name': 'Gavin Haley', 'type': 'artist', 'uri': 'spotify:artist:5pOYIshq4ZLnVBEuw8sF6f'}]",['Ohm House LLC'],single,1,208695,False,1,1,4,0.6,0.406,11,-12.343,0.0546,0.381,0.0021,0.108,0.167,136.867
271,2M7anGRRnLoyn80itQPfXY,2M7anGRRnLoyn80itQPfXY,spotify:track:2M7anGRRnLoyn80itQPfXY,ushm91631382,Pretty,Louisiana Kingdom,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5ZHOiqPB3DCMYWr7AHM4CS'}, 'href': 'https://api.spotify.com/v1/artists/5ZHOiqPB3DCMYWr7AHM4CS', 'id': '5ZHOiqPB3DCMYWr7AHM4CS', 'name': 'Yevin Francisco', 'type': 'artist', 'uri': 'spotify:artist:5ZHOiqPB3DCMYWr7AHM4CS'}]",['Yevin Francisco'],album,17,236239,True,9,1,4,0.665,0.605,0,-6.68,0.115,0.421,0.0,0.0393,0.339,120.024
272,5Oh3cW5gnEEKPsHb1WrVWm,5Oh3cW5gnEEKPsHb1WrVWm,spotify:track:5Oh3cW5gnEEKPsHb1WrVWm,DEL711610193,Lights Out (Too Drunk) [feat. Hayla],Lights Out (Too Drunk) [feat. Hayla],"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1AAfkmCFRTSDg18GQ3itgl'}, 'href': 'https://api.spotify.com/v1/artists/1AAfkmCFRTSDg18GQ3itgl', 'id': '1AAfkmCFRTSDg18GQ3itgl', 'name': 'DJ Katch', 'type': 'artist', 'uri': 'spotify:artist:1AAfkmCFRTSDg18GQ3itgl'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/4yX6mpMyBGf9UfvBB8JJrc'}, 'href': 'https://api.spotify.com/v1/artists/4yX6mpMyBGf9UfvBB8JJrc', 'id': '4yX6mpMyBGf9UfvBB8JJrc', 'name': 'Hayla', 'type': 'artist', 'uri': 'spotify:artist:4yX6mpMyBGf9UfvBB8JJrc'}]",['WePLAY'],single,1,197000,True,1,1,4,0.742,0.698,6,-5.475,0.0701,0.0529,0.00057,0.11,0.695,115.953
273,7G2ngpelFIxPCsEodpA8uP,7G2ngpelFIxPCsEodpA8uP,spotify:track:7G2ngpelFIxPCsEodpA8uP,USQ4E1602406,"OH.MY.GOSH - From ""Sing"" Original Motion Picture Soundtrack",Sing (Original Motion Picture Soundtrack / Deluxe),"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4ayPzUcc5o5R0kpzcofJHV'}, 'href': 'https://api.spotify.com/v1/artists/4ayPzUcc5o5R0kpzcofJHV', 'id': '4ayPzUcc5o5R0kpzcofJHV', 'name': 'Bunnies', 'type': 'artist', 'uri': 'spotify:artist:4ayPzUcc5o5R0kpzcofJHV'}]","['Republic', 'Universal Pictures', 'Sing']",compilation,21,131480,False,21,0,4,0.931,0.78,10,-5.19,0.162,0.00706,0.0654,0.488,0.334,129.971
274,0f6pHbsLzpWxl5CfhOUjBA,0f6pHbsLzpWxl5CfhOUjBA,spotify:track:0f6pHbsLzpWxl5CfhOUjBA,USAR18600111,I Knew You Were Waiting (For Me),Aretha,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/19ra5tSw0tWufvUp8GotLo'}, 'href': 'https://api.spotify.com/v1/artists/19ra5tSw0tWufvUp8GotLo', 'id': '19ra5tSw0tWufvUp8GotLo', 'name': 'George Michael', 'type': 'artist', 'uri': 'spotify:artist:19ra5tSw0tWufvUp8GotLo'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/7nwUJBm0HE4ZxD3f5cy5ok'}, 'href': 'https://api.spotify.com/v1/artists/7nwUJBm0HE4ZxD3f5cy5ok', 'id': '7nwUJBm0HE4ZxD3f5cy5ok', 'name': 'Aretha Franklin', 'type': 'artist', 'uri': 'spotify:artist:7nwUJBm0HE4ZxD3f5cy5ok'}]",['Arista'],album,9,241000,False,2,1,4,0.71,0.639,4,-12.839,0.045,0.23,0.0,0.172,0.733,107.947
275,7t6riHq1ZPPi08qgbuXNaY,7t6riHq1ZPPi08qgbuXNaY,spotify:track:7t6riHq1ZPPi08qgbuXNaY,USAT21603612,Last Night In Los Feliz,Last Night In Los Feliz,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1KlUwB6uFECMC3zzvFvykx'}, 'href': 'https://api.spotify.com/v1/artists/1KlUwB6uFECMC3zzvFvykx', 'id': '1KlUwB6uFECMC3zzvFvykx', 'name': 'Niia', 'type': 'artist', 'uri': 'spotify:artist:1KlUwB6uFECMC3zzvFvykx'}]",['Atlantic Records'],single,1,354386,False,1,0,4,0.807,0.339,7,-9.489,0.0407,0.764,0.0676,0.144,0.429,125.04
276,13XPIlyIbYMInO8aN7AEt8,13XPIlyIbYMInO8aN7AEt8,spotify:track:13XPIlyIbYMInO8aN7AEt8,QM2PV1623791,Shelter,Shelter,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2rdSCmWgrIWA8pmwhS1T2k'}, 'href': 'https://api.spotify.com/v1/artists/2rdSCmWgrIWA8pmwhS1T2k', 'id': '2rdSCmWgrIWA8pmwhS1T2k', 'name': 'Vandelux', 'type': 'artist', 'uri': 'spotify:artist:2rdSCmWgrIWA8pmwhS1T2k'}]",['608538 Records DK'],single,1,207177,False,1,0,4,0.695,0.484,0,-7.818,0.0775,0.695,0.16,0.792,0.333,84.018
277,0gcPFlSLjkVqz84RcDhyJk,0gcPFlSLjkVqz84RcDhyJk,spotify:track:0gcPFlSLjkVqz84RcDhyJk,USAT21603258,HOT DRUM,HOT DRUM,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/24neLwyYRyj4ItaGnFeIT0'}, 'href': 'https://api.spotify.com/v1/artists/24neLwyYRyj4ItaGnFeIT0', 'id': '24neLwyYRyj4ItaGnFeIT0', 'name': 'JOYRYDE', 'type': 'artist', 'uri': 'spotify:artist:24neLwyYRyj4ItaGnFeIT0'}]",['OWSLA'],single,1,266879,False,1,1,4,0.625,0.981,7,-3.799,0.0597,0.0009,0.329,0.357,0.156,125.008
278,3X94UU9WQAiaw6A2NELO1a,3X94UU9WQAiaw6A2NELO1a,spotify:track:3X94UU9WQAiaw6A2NELO1a,GBBBM9002009,Praying for Time,Listen Without Prejudice Vol. 1,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/19ra5tSw0tWufvUp8GotLo'}, 'href': 'https://api.spotify.com/v1/artists/19ra5tSw0tWufvUp8GotLo', 'id': '19ra5tSw0tWufvUp8GotLo', 'name': 'George Michael', 'type': 'artist', 'uri': 'spotify:artist:19ra5tSw0tWufvUp8GotLo'}]",['Epic'],album,10,281066,False,1,1,4,0.578,0.682,10,-13.64,0.0354,0.061,0.00888,0.106,0.231,127.939
279,2a49PgBuO22WcmKaR3qcYJ,2a49PgBuO22WcmKaR3qcYJ,spotify:track:2a49PgBuO22WcmKaR3qcYJ,GBKPL1675601,Satisfaction,Satisfaction,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1FQePmeQzZ5CrnZYyoPek6'}, 'href': 'https://api.spotify.com/v1/artists/1FQePmeQzZ5CrnZYyoPek6', 'id': '1FQePmeQzZ5CrnZYyoPek6', 'name': 'Bay Rays', 'type': 'artist', 'uri': 'spotify:artist:1FQePmeQzZ5CrnZYyoPek6'}]",['East Wing Records'],single,1,219573,False,1,1,4,0.367,0.862,7,-3.216,0.0434,0.00451,1.56e-05,0.306,0.487,135.27
280,5hXEcqQhEjfZdbIZLO8mf2,5hXEcqQhEjfZdbIZLO8mf2,spotify:track:5hXEcqQhEjfZdbIZLO8mf2,GBBBN0009300,Everything She Wants,Make It Big,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5lpH0xAS4fVfLkACg9DAuM'}, 'href': 'https://api.spotify.com/v1/artists/5lpH0xAS4fVfLkACg9DAuM', 'id': '5lpH0xAS4fVfLkACg9DAuM', 'name': 'Wham!', 'type': 'artist', 'uri': 'spotify:artist:5lpH0xAS4fVfLkACg9DAuM'}]",['Columbia'],album,8,302693,False,2,0,4,0.9,0.459,6,-15.557,0.0366,0.321,0.00399,0.165,0.962,115.091
281,1HYzRuWjmS9LXCkdVHi25K,1HYzRuWjmS9LXCkdVHi25K,spotify:track:1HYzRuWjmS9LXCkdVHi25K,KRA491600863,Stay With Me,Guardian (Original Television Soundtrack) Part 1,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6jV25rzTKQ2zMgrqHha1V5'}, 'href': 'https://api.spotify.com/v1/artists/6jV25rzTKQ2zMgrqHha1V5', 'id': '6jV25rzTKQ2zMgrqHha1V5', 'name': 'CHANYEOL', 'type': 'artist', 'uri': 'spotify:artist:6jV25rzTKQ2zMgrqHha1V5'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/2FgZrgTMX6Sk0VNcOsEPmm'}, 'href': 'https://api.spotify.com/v1/artists/2FgZrgTMX6Sk0VNcOsEPmm', 'id': '2FgZrgTMX6Sk0VNcOsEPmm', 'name': 'Punch', 'type': 'artist', 'uri': 'spotify:artist:2FgZrgTMX6Sk0VNcOsEPmm'}]",['CJ E&M MUSIC'],single,2,192441,False,1,0,5,0.314,0.526,0,-4.686,0.0484,0.428,0.0,0.126,0.195,78.643
282,0LtVx5vsq9nfpGsWgjUin6,0LtVx5vsq9nfpGsWgjUin6,spotify:track:0LtVx5vsq9nfpGsWgjUin6,USUG11600656,"City Of Stars - From ""La La Land"" Soundtrack",City Of Stars (From La La Land Soundtrack),"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6kXm2YCtdUOpRYNKeKhfue'}, 'href': 'https://api.spotify.com/v1/artists/6kXm2YCtdUOpRYNKeKhfue', 'id': '6kXm2YCtdUOpRYNKeKhfue', 'name': 'Ryan Gosling', 'type': 'artist', 'uri': 'spotify:artist:6kXm2YCtdUOpRYNKeKhfue'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/68Uwx1d3EbjDJhYsLjqvIq'}, 'href': 'https://api.spotify.com/v1/artists/68Uwx1d3EbjDJhYsLjqvIq', 'id': '68Uwx1d3EbjDJhYsLjqvIq', 'name': 'Emma Stone', 'type': 'artist', 'uri': 'spotify:artist:68Uwx1d3EbjDJhYsLjqvIq'}]",['Universal Music Group'],single,1,149720,False,1,0,4,0.483,0.121,2,-15.133,0.0349,0.91,0.0,0.0885,0.419,106.032
283,6QnFHieoch6U9J8zfv6hml,6QnFHieoch6U9J8zfv6hml,spotify:track:6QnFHieoch6U9J8zfv6hml,GBARL1000857,I Want Your Sex - Pts. 1 & 2 Remastered,Faith,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/19ra5tSw0tWufvUp8GotLo'}, 'href': 'https://api.spotify.com/v1/artists/19ra5tSw0tWufvUp8GotLo', 'id': '19ra5tSw0tWufvUp8GotLo', 'name': 'George Michael', 'type': 'artist', 'uri': 'spotify:artist:19ra5tSw0tWufvUp8GotLo'}]",['Epic'],album,10,557293,False,3,0,4,0.812,0.6,10,-13.418,0.0538,0.00509,0.0248,0.0465,0.8,99.189
284,39ncDMVidHOeQgeC5anYZM,39ncDMVidHOeQgeC5anYZM,spotify:track:39ncDMVidHOeQgeC5anYZM,USUG11600662,Someone In The Crowd,La La Land (Original Motion Picture Soundtrack),"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/68Uwx1d3EbjDJhYsLjqvIq'}, 'href': 'https://api.spotify.com/v1/artists/68Uwx1d3EbjDJhYsLjqvIq', 'id': '68Uwx1d3EbjDJhYsLjqvIq', 'name': 'Emma Stone', 'type': 'artist', 'uri': 'spotify:artist:68Uwx1d3EbjDJhYsLjqvIq'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/13kKxNPnxPeeWQaAaZwvCP'}, 'href': 'https://api.spotify.com/v1/artists/13kKxNPnxPeeWQaAaZwvCP', 'id': '13kKxNPnxPeeWQaAaZwvCP', 'name': 'Callie Hernandez', 'type': 'artist', 'uri': 'spotify:artist:13kKxNPnxPeeWQaAaZwvCP'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/4FFGJ9ERSX06Sl8hD7GRVv'}, 'href': 'https://api.spotify.com/v1/artists/4FFGJ9ERSX06Sl8hD7GRVv', 'id': '4FFGJ9ERSX06Sl8hD7GRVv', 'name': 'Sonoya Mizuno', 'type': 'artist', 'uri': 'spotify:artist:4FFGJ9ERSX06Sl8hD7GRVv'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/21yiGQIpkiP8edfxDipQaW'}, 'href': 'https://api.spotify.com/v1/artists/21yiGQIpkiP8edfxDipQaW', 'id': '21yiGQIpkiP8edfxDipQaW', 'name': 'Jessica Rothe', 'type': 'artist', 'uri': 'spotify:artist:21yiGQIpkiP8edfxDipQaW'}]",['UMGRI Interscope'],compilation,15,259613,False,2,0,4,0.616,0.538,0,-9.165,0.17,0.0906,8.98e-06,0.192,0.278,127.948
285,37wue2fDZqVGNccW03p1Sk,37wue2fDZqVGNccW03p1Sk,spotify:track:37wue2fDZqVGNccW03p1Sk,QZ6AM1600003,Down (feat. Joi),Run The Jewels 3,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4RnBFZRiMLRyZy0AzzTg2C'}, 'href': 'https://api.spotify.com/v1/artists/4RnBFZRiMLRyZy0AzzTg2C', 'id': '4RnBFZRiMLRyZy0AzzTg2C', 'name': 'Run The Jewels', 'type': 'artist', 'uri': 'spotify:artist:4RnBFZRiMLRyZy0AzzTg2C'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/0ulZIID59tvIwcfTkiYLy5'}, 'href': 'https://api.spotify.com/v1/artists/0ulZIID59tvIwcfTkiYLy5', 'id': '0ulZIID59tvIwcfTkiYLy5', 'name': 'Joi', 'type': 'artist', 'uri': 'spotify:artist:0ulZIID59tvIwcfTkiYLy5'}]","['Run The Jewels, Inc.']",album,14,209666,True,1,1,4,0.572,0.593,5,-8.444,0.201,0.298,0.00117,0.308,0.166,147.076
286,2IHy47dWsTh0FEHBMdfd38,2IHy47dWsTh0FEHBMdfd38,spotify:track:2IHy47dWsTh0FEHBMdfd38,QZ6AM1600006,Hey Kids (Bumaye) (feat. Danny Brown),Run The Jewels 3,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4RnBFZRiMLRyZy0AzzTg2C'}, 'href': 'https://api.spotify.com/v1/artists/4RnBFZRiMLRyZy0AzzTg2C', 'id': '4RnBFZRiMLRyZy0AzzTg2C', 'name': 'Run The Jewels', 'type': 'artist', 'uri': 'spotify:artist:4RnBFZRiMLRyZy0AzzTg2C'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/7aA592KWirLsnfb5ulGWvU'}, 'href': 'https://api.spotify.com/v1/artists/7aA592KWirLsnfb5ulGWvU', 'id': '7aA592KWirLsnfb5ulGWvU', 'name': 'Danny Brown', 'type': 'artist', 'uri': 'spotify:artist:7aA592KWirLsnfb5ulGWvU'}]","['Run The Jewels, Inc.']",album,14,191840,True,5,0,4,0.77,0.691,9,-8.123,0.3,0.0171,0.0,0.262,0.765,136.083
287,5O4meQrvNMz9QmjXXiHnqH,5O4meQrvNMz9QmjXXiHnqH,spotify:track:5O4meQrvNMz9QmjXXiHnqH,QZ6AM1600004,Legend Has It,Run The Jewels 3,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4RnBFZRiMLRyZy0AzzTg2C'}, 'href': 'https://api.spotify.com/v1/artists/4RnBFZRiMLRyZy0AzzTg2C', 'id': '4RnBFZRiMLRyZy0AzzTg2C', 'name': 'Run The Jewels', 'type': 'artist', 'uri': 'spotify:artist:4RnBFZRiMLRyZy0AzzTg2C'}]","['Run The Jewels, Inc.']",album,14,205866,True,3,1,4,0.827,0.561,7,-7.084,0.255,0.0251,0.0,0.0966,0.461,120.956
288,2SzCxX6M6vDwdEwnHDiTaY,2SzCxX6M6vDwdEwnHDiTaY,spotify:track:2SzCxX6M6vDwdEwnHDiTaY,GBDFN9600001,Jesus to a Child,Older,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/19ra5tSw0tWufvUp8GotLo'}, 'href': 'https://api.spotify.com/v1/artists/19ra5tSw0tWufvUp8GotLo', 'id': '19ra5tSw0tWufvUp8GotLo', 'name': 'George Michael', 'type': 'artist', 'uri': 'spotify:artist:19ra5tSw0tWufvUp8GotLo'}]",['Sony Music UK'],album,11,411146,False,1,0,4,0.534,0.415,1,-11.781,0.0278,0.314,0.000365,0.0847,0.188,173.561
289,1oFdYrLGbd2a0fxCsWTkkV,1oFdYrLGbd2a0fxCsWTkkV,spotify:track:1oFdYrLGbd2a0fxCsWTkkV,AUOIB1500004,Bell's Harmonic,Seahorse Bells,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7MOxmVjcx5HWoEu9pBWXT3'}, 'href': 'https://api.spotify.com/v1/artists/7MOxmVjcx5HWoEu9pBWXT3', 'id': '7MOxmVjcx5HWoEu9pBWXT3', 'name': 'Alan Gogoll', 'type': 'artist', 'uri': 'spotify:artist:7MOxmVjcx5HWoEu9pBWXT3'}]",['Alan Gogoll'],single,5,216469,False,4,1,3,0.192,0.32,1,-19.064,0.0365,0.772,0.911,0.116,0.28,95.049
290,5jdClu7X0U5TgVr2ObewxS,5jdClu7X0U5TgVr2ObewxS,spotify:track:5jdClu7X0U5TgVr2ObewxS,USUG11600658,Epilogue,La La Land (Original Motion Picture Score),"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2snm3HmsnDUDxbIChdl2Oj'}, 'href': 'https://api.spotify.com/v1/artists/2snm3HmsnDUDxbIChdl2Oj', 'id': '2snm3HmsnDUDxbIChdl2Oj', 'name': 'Justin Hurwitz', 'type': 'artist', 'uri': 'spotify:artist:2snm3HmsnDUDxbIChdl2Oj'}]",['UMGRI Interscope'],album,30,458880,False,27,1,4,0.411,0.276,7,-11.593,0.0432,0.667,0.796,0.52,0.142,127.97
291,1kn8Jj0i9IwyO3yDgDyUSR,1kn8Jj0i9IwyO3yDgDyUSR,spotify:track:1kn8Jj0i9IwyO3yDgDyUSR,GBCKZ9300002,Somebody to Love,Ladies & Gentlemen,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/19ra5tSw0tWufvUp8GotLo'}, 'href': 'https://api.spotify.com/v1/artists/19ra5tSw0tWufvUp8GotLo', 'id': '19ra5tSw0tWufvUp8GotLo', 'name': 'George Michael', 'type': 'artist', 'uri': 'spotify:artist:19ra5tSw0tWufvUp8GotLo'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/1dfeR4HaWDbWqFHLkxsg1d'}, 'href': 'https://api.spotify.com/v1/artists/1dfeR4HaWDbWqFHLkxsg1d', 'id': '1dfeR4HaWDbWqFHLkxsg1d', 'name': 'Queen', 'type': 'artist', 'uri': 'spotify:artist:1dfeR4HaWDbWqFHLkxsg1d'}]",['Epic'],compilation,29,318866,False,15,1,1,0.333,0.863,7,-6.918,0.0515,0.0518,0.0,0.972,0.384,110.162
292,7IJnMskjLdZcA1pLcjZ8Ht,7IJnMskjLdZcA1pLcjZ8Ht,spotify:track:7IJnMskjLdZcA1pLcjZ8Ht,QZ6AM1600014,A Report to the Shareholders / Kill Your Masters,Run The Jewels 3,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4RnBFZRiMLRyZy0AzzTg2C'}, 'href': 'https://api.spotify.com/v1/artists/4RnBFZRiMLRyZy0AzzTg2C', 'id': '4RnBFZRiMLRyZy0AzzTg2C', 'name': 'Run The Jewels', 'type': 'artist', 'uri': 'spotify:artist:4RnBFZRiMLRyZy0AzzTg2C'}]","['Run The Jewels, Inc.']",album,14,374960,True,14,0,4,0.455,0.811,6,-6.815,0.207,0.00967,1.23e-05,0.133,0.239,156.033
293,63ligF3uwteTFejkzrhx8F,63ligF3uwteTFejkzrhx8F,spotify:track:63ligF3uwteTFejkzrhx8F,USBQU1600205,Equal Powers,Equal Powers,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/60TNJmdydd6J3cjnXvummS'}, 'href': 'https://api.spotify.com/v1/artists/60TNJmdydd6J3cjnXvummS', 'id': '60TNJmdydd6J3cjnXvummS', 'name': 'Violents', 'type': 'artist', 'uri': 'spotify:artist:60TNJmdydd6J3cjnXvummS'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/2Oq3sgFa2HSvRY0vL6bDxN'}, 'href': 'https://api.spotify.com/v1/artists/2Oq3sgFa2HSvRY0vL6bDxN', 'id': '2Oq3sgFa2HSvRY0vL6bDxN', 'name': 'Monica Martin', 'type': 'artist', 'uri': 'spotify:artist:2Oq3sgFa2HSvRY0vL6bDxN'}]",['PTKF'],single,1,217480,False,1,0,4,0.54,0.601,2,-5.931,0.0287,0.11,0.00712,0.385,0.525,82.979
294,6YFbJW9ieQHClBf9nFnAd2,6YFbJW9ieQHClBf9nFnAd2,spotify:track:6YFbJW9ieQHClBf9nFnAd2,GBAMB9500047,Don't Let The Sun Go Down On Me,Caribou (Remastered),"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3PhoLpVuITZKcymswpck5b'}, 'href': 'https://api.spotify.com/v1/artists/3PhoLpVuITZKcymswpck5b', 'id': '3PhoLpVuITZKcymswpck5b', 'name': 'Elton John', 'type': 'artist', 'uri': 'spotify:artist:3PhoLpVuITZKcymswpck5b'}]",['Universal Music Group'],album,14,336733,False,9,1,4,0.424,0.446,0,-8.526,0.0261,0.121,1.89e-06,0.0921,0.354,139.701
295,3Qk6YR0ZsjM0judvuDEbnl,3Qk6YR0ZsjM0judvuDEbnl,spotify:track:3Qk6YR0ZsjM0judvuDEbnl,USATO1600689,Nuclear Fusion,Nuclear Fusion,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6XYvaoDGE0VmRt83Jss9Sn'}, 'href': 'https://api.spotify.com/v1/artists/6XYvaoDGE0VmRt83Jss9Sn', 'id': '6XYvaoDGE0VmRt83Jss9Sn', 'name': 'King Gizzard & The Lizard Wizard', 'type': 'artist', 'uri': 'spotify:artist:6XYvaoDGE0VmRt83Jss9Sn'}]",['ATO Records'],single,1,255453,False,1,1,4,0.418,0.765,11,-6.218,0.0429,0.356,0.718,0.158,0.603,85.403
296,2w4a4ur2uRf530cbzyTlWo,2w4a4ur2uRf530cbzyTlWo,spotify:track:2w4a4ur2uRf530cbzyTlWo,GBAAA9700021,I Can't Make You Love Me,Ladies And Gentlemen... The Best Of George Michael,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/19ra5tSw0tWufvUp8GotLo'}, 'href': 'https://api.spotify.com/v1/artists/19ra5tSw0tWufvUp8GotLo', 'id': '19ra5tSw0tWufvUp8GotLo', 'name': 'George Michael', 'type': 'artist', 'uri': 'spotify:artist:19ra5tSw0tWufvUp8GotLo'}]",['Sony Music Entertainment'],compilation,29,320600,False,7,1,4,0.563,0.188,7,-13.363,0.0322,0.73,1.03e-06,0.106,0.12,115.818
297,1hQ90DXmLxPMYpIh3o0bLM,1hQ90DXmLxPMYpIh3o0bLM,spotify:track:1hQ90DXmLxPMYpIh3o0bLM,USSM10411567,Princess Leia's Theme,Star Wars Episode IV: A New Hope (Original Motion Picture Soundtrack),"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3dRfiJ2650SZu6GbydcHNb'}, 'href': 'https://api.spotify.com/v1/artists/3dRfiJ2650SZu6GbydcHNb', 'id': '3dRfiJ2650SZu6GbydcHNb', 'name': 'John Williams', 'type': 'artist', 'uri': 'spotify:artist:3dRfiJ2650SZu6GbydcHNb'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/5yxyJsFanEAuwSM5kOuZKc'}, 'href': 'https://api.spotify.com/v1/artists/5yxyJsFanEAuwSM5kOuZKc', 'id': '5yxyJsFanEAuwSM5kOuZKc', 'name': 'London Symphony Orchestra', 'type': 'artist', 'uri': 'spotify:artist:5yxyJsFanEAuwSM5kOuZKc'}]",['Sony Classical'],album,24,267240,False,1,1,4,0.132,0.106,5,-15.829,0.0405,0.905,0.768,0.102,0.031,83.3
